mstar,z5_withAGN,z5_withAGN_q16,z5_withAGN_q84,z7_withAGN,z7_withAGN_q16,z7_withAGN_q84,z10_withAGN,z10_withAGN_q16,z10_withAGN_q84,z5_withoutAGN,z5_withoutAGN_q16,z5_withoutAGN_q84,z7_withoutAGN,z7_withoutAGN_q16,z7_withoutAGN_q84,z10_withoutAGN,z10_withoutAGN_q16,z10_withoutAGN_q84
7.66,-0.799373595214066,-1.09700886633346,-0.496578544748353,-0.958483692550419,-1.36123170858885,-0.560599471338497,-0.662622941847444,-1.47395850002905,0.100336210361095,-0.837381935621504,-1.12325317475756,-0.551653052929511,-0.662105175326696,-0.956594422473426,-0.364843973729062,-0.383851186267263,-1.40074504996301,0.610565011799667
7.67,-0.789486242093224,-1.08479014124981,-0.488804621588764,-0.946695947566266,-1.34636678667908,-0.551280092455047,-0.6519288398847,-1.45680617200335,0.105338196100297,-0.827021032743849,-1.1105809300655,-0.542082623333647,-0.652329103133024,-0.944962514319182,-0.357593035877475,-0.374654806330992,-1.3862080240819,0.613346021392292
7.68,-0.778875914762756,-1.07299209501924,-0.480366478655316,-0.934908202582113,-1.33125078157959,-0.542275639310201,-0.641273922296216,-1.44057822249786,0.112111586925284,-0.816185912820662,-1.09781278996216,-0.533456248236665,-0.642678031710942,-0.933279537255832,-0.35041432478682,-0.365372408983741,-1.37071513595927,0.61550434572542
7.69,-0.769147089546282,-1.06120792448956,-0.472222806751081,-0.923017531238887,-1.31626031807496,-0.533368696446923,-0.630278481821408,-1.4253528195601,0.118004572053699,-0.805862927107415,-1.08507763372353,-0.525726570741137,-0.633445154906665,-0.921640800474871,-0.343023623147605,-0.355850667553916,-1.35719262448825,0.61778492171717
7.7,-0.75888260317945,-1.04954394682965,-0.464302083032469,-0.911332712613807,-1.30236838456196,-0.524694062295772,-0.619942342214076,-1.40825924621848,0.124949783027032,-0.794941353875389,-1.07258015736012,-0.516925852267592,-0.623852973181079,-0.90991358312913,-0.33563292150839,-0.346068365728152,-1.34088948469137,0.619481458593365
7.71,-0.748940877126048,-1.03738010064306,-0.456113909932352,-0.899544967629654,-1.28818262172943,-0.515292004432725,-0.608598008974383,-1.3920890540394,0.130974416777491,-0.784777618472966,-1.05979146464174,-0.508660654283056,-0.614248578160102,-0.898453302571171,-0.328242219869176,-0.338086531049576,-1.32416438600819,0.621709329871255
7.72,-0.73891908593322,-1.02503734479865,-0.447717714966004,-0.8877572226455,-1.2724188253785,-0.505718307237662,-0.59688473428578,-1.37650819850088,0.138735332876072,-0.774425338273825,-1.04774622430306,-0.500343135189045,-0.604737125450205,-0.886547629002429,-0.320149926340919,-0.327975950515581,-1.3072272081845,0.624835838927333
7.73,-0.729231309843176,-1.01301767449654,-0.439229488695947,-0.876142604902034,-1.2578503787653,-0.495973520784365,-0.586684406307795,-1.36143912996747,0.144793185723734,-0.763470295991643,-1.03526872385023,-0.491553252147629,-0.595013809126422,-0.875148939293245,-0.312927216271764,-0.318686542736284,-1.29116157170909,0.627982901182576
7.74,-0.71941220078423,-1.00102864236678,-0.431101637837896,-0.864703806470726,-1.24323616929793,-0.486468908262551,-0.576952918197838,-1.3456560592384,0.150817949758299,-0.752671770160239,-1.02316294557786,-0.48294934976001,-0.585982192199172,-0.863526627155272,-0.305799781226132,-0.309319463656794,-1.27668019934282,0.630532396048928
7.75,-0.709820554691457,-0.98889996445865,-0.422788950939605,-0.852781693753588,-1.22857128874726,-0.477683808485307,-0.566689499176822,-1.32931377152117,0.156722190469602,-0.742273980433758,-1.01055583242583,-0.474867855530919,-0.576422543340514,-0.851833749249463,-0.2982173736517,-0.300655985802075,-1.25859346839997,0.632661400040171
7.76,-0.699632348892398,-0.977056330442119,-0.414954326011981,-0.841196445609676,-1.21323472915609,-0.468630151422069,-0.55587293201898,-1.31305714416936,0.162699584865438,-0.731946366499803,-0.997762147303116,-0.4659137481917,-0.566722243132887,-0.840806411769771,-0.290327503028454,-0.292416181453131,-1.2400949346453,0.633718409638172
7.77,-0.689581035252273,-0.964544238570141,-0.407036592947913,-0.829563037425622,-1.19820764040513,-0.459590354893375,-0.544592115664213,-1.29654052208478,0.168909379354395,-0.721299384272076,-0.985341606121781,-0.457084108333242,-0.557148258850235,-0.828618846996701,-0.283052558502836,-0.283932154880615,-1.2257150563376,0.633850712947918
7.78,-0.679646211708798,-0.952599844333293,-0.398990577785222,-0.817953709261638,-1.18315181160258,-0.450794066213491,-0.532941074302742,-1.28064623873263,0.175990798674301,-0.711179975178315,-0.97261833149052,-0.448080127060475,-0.547454897310739,-0.816983161715384,-0.27539056076863,-0.27531375010175,-1.21015319540891,0.63589299134994
7.79,-0.669929908741668,-0.940687332225831,-0.391146273895581,-0.80562889754029,-1.16863240944372,-0.441496901301444,-0.522490282261758,-1.26470448325824,0.182073853894481,-0.700962633707713,-0.959742282052925,-0.438875851368151,-0.537738371298611,-0.805742272137554,-0.267424353990529,-0.266427086369264,-1.19558660700779,0.637430385732931
7.8,-0.659829481095175,-0.929243078539175,-0.383293331255282,-0.794058301141855,-1.15435385415461,-0.432029057101191,-0.510480897525848,-1.24731306870241,0.188131853969865,-0.690780208687008,-0.947087608741513,-0.429783170989667,-0.528121918662878,-0.793886575880826,-0.259557251667365,-0.257206633881888,-1.18102001860667,0.640678581690981
7.81,-0.64994217577629,-0.917738887935743,-0.375497420768545,-0.781915846975213,-1.1399048711906,-0.423224507422127,-0.499712952741307,-1.2329633886762,0.194903280652304,-0.680297007960603,-0.934608502694339,-0.421235732823422,-0.518436074340544,-0.781925213623383,-0.252729146050283,-0.247465504713935,-1.16645343020555,0.642731594496696
7.82,-0.640388537810612,-0.906092878723906,-0.367505514969437,-0.770479947548193,-1.12505309824836,-0.414312979183844,-0.487855698490625,-1.21768471553354,0.200302631480358,-0.670128470023948,-0.921906860018647,-0.412538660137682,-0.508963035002559,-0.770445857189918,-0.245140520630675,-0.238517417704258,-1.14853262664622,0.644190007880569
7.83,-0.630497439224227,-0.893996491810737,-0.359271909088062,-0.758444736800864,-1.11018768266569,-0.405309994117581,-0.47688017670662,-1.20212227986393,0.207087984829917,-0.659633147214187,-0.909066073331813,-0.404058719174918,-0.499273157562158,-0.758657998749168,-0.237610060088195,-0.230320324617377,-1.12877477518137,0.646069319396777
7.84,-0.620520198335457,-0.883146778051135,-0.351776480820675,-0.746304282835664,-1.0952836890599,-0.396290605326734,-0.466171046384484,-1.18605936444326,0.211961627097784,-0.649028156788526,-0.896328214035862,-0.395821733836268,-0.489515306933639,-0.747140022525358,-0.229975705481811,-0.221946365562194,-1.11182358916733,0.647264074101691
7.85,-0.610315240005976,-0.870737971287736,-0.343794599008317,-0.734297477216096,-1.08058663058877,-0.386879690463432,-0.454828622317919,-1.1698830017241,0.217716235585961,-0.637911137016271,-0.883978704220574,-0.38750094066037,-0.480130939864297,-0.735547368039425,-0.222560051856125,-0.212729854409748,-1.09722308772405,0.648904145448499
7.86,-0.600164794993988,-0.858761400073618,-0.335062114943173,-0.722182555744577,-1.0662493054618,-0.377675483908055,-0.444304550084632,-1.15387170357627,0.222989900177521,-0.627478847723595,-0.871784669183996,-0.379287473532958,-0.470794278652893,-0.723486508783247,-0.215154870820006,-0.202624387360471,-1.08262258628078,0.650620388575745
7.87,-0.590752111290753,-0.847976830872495,-0.326724862566426,-0.709803839338061,-1.05155587635152,-0.368248193320441,-0.435105284034059,-1.13708030620592,0.227065198405217,-0.616860595199869,-0.859055181786112,-0.371134427050041,-0.461498739641385,-0.711932080728474,-0.207590665652074,-0.19350380586727,-1.06718408079914,0.651188118172142
7.88,-0.58043254443572,-0.835469423949248,-0.318339895552454,-0.697951492694074,-1.0371939345473,-0.358021064059535,-0.423246920278339,-1.12170340521119,0.231353440978948,-0.606418691918303,-0.846423221702677,-0.36228414542644,-0.451859282183022,-0.700606567466105,-0.19991241605334,-0.184152835310374,-1.05179101374136,0.652556188891571
7.89,-0.57033353493622,-0.824521391607435,-0.310036120399206,-0.686493087259096,-1.02187753651473,-0.348258959344297,-0.413661845785138,-1.10623033396275,0.23565041687173,-0.595448903976451,-0.834025877904123,-0.35415563314628,-0.442818231561681,-0.689067393122345,-0.192145784929874,-0.17689914285815,-1.03532650956102,0.654179005449263
7.9,-0.560707560901972,-0.812450887028975,-0.30162375628157,-0.674757691484776,-1.00690826088996,-0.339177059180692,-0.402449914784178,-1.0899148385069,0.240190950433943,-0.584838611139667,-0.821601926251767,-0.345861547573435,-0.433551595987479,-0.677521982911587,-0.184502480150689,-0.167525458949512,-1.0186911891633,0.656977567941368
7.91,-0.550757896263001,-0.801503719213823,-0.293176630158535,-0.662810263829691,-0.992385332446683,-0.329764298069669,-0.391841749114472,-1.07297496605079,0.24587315879999,-0.574623801936508,-0.808842021993404,-0.336763988986737,-0.424425286531432,-0.666045556598228,-0.176668076466078,-0.159098920329075,-1.0023523038119,0.659084254006425
7.92,-0.541118627407242,-0.789191444821904,-0.285869129792857,-0.650514471766662,-0.97695120419751,-0.321244624999276,-0.380449121324062,-1.05601222336917,0.252226870901074,-0.564534349231353,-0.796465687423307,-0.328105660898461,-0.415106742508018,-0.654126528034459,-0.168554314560054,-0.149284399351332,-0.986968431218122,0.660966371919638
7.93,-0.531504484886097,-0.777539480934483,-0.278119468187028,-0.638615316176965,-0.961788682012831,-0.311960424185195,-0.37055122535864,-1.03872212238386,0.258396215844306,-0.554184621628388,-0.783746202961072,-0.319259309547284,-0.405125977938846,-0.6427413449206,-0.160713857819481,-0.139039866218416,-0.969468492839639,0.663483472533685
7.94,-0.521597144594436,-0.765628656642648,-0.270248483220491,-0.626292735128531,-0.946847367676996,-0.303114688402487,-0.35972967054227,-1.02158100243405,0.265125651861199,-0.544064999658042,-0.771622197278609,-0.310913620430184,-0.395477862164596,-0.631309816682843,-0.153274468308478,-0.129871673349088,-0.953558825192255,0.668738862940873
7.95,-0.512200820839964,-0.753976077913421,-0.262208320019489,-0.614204839842518,-0.932672494137444,-0.293582574713546,-0.348361128143997,-1.00421358856133,0.270078687224797,-0.532865401343895,-0.75947332091803,-0.302319958951529,-0.385753073686115,-0.619770389119557,-0.145877004395337,-0.121843928900973,-0.93653948447895,0.671251880141808
7.96,-0.501923663822605,-0.742426281220571,-0.254334019126956,-0.602756315817663,-0.918299363123179,-0.284104109619079,-0.339158139065397,-0.987788250470645,0.276224413742325,-0.522378393406173,-0.747026155968603,-0.293586856262014,-0.376411773026091,-0.608289750880112,-0.138498353718127,-0.112900670310154,-0.920074980298606,0.675136083945869
7.97,-0.492448337037719,-0.730975279124948,-0.246169870129484,-0.590453062143977,-0.903121358398123,-0.27518440390192,-0.326326135601214,-0.971640806146186,0.282412994352061,-0.512005941741244,-0.734800521553509,-0.284795306626628,-0.366771877048534,-0.596688660982322,-0.131360932976944,-0.10301138027231,-0.903512225256771,0.678604883287166
7.98,-0.482708390173807,-0.719420155394783,-0.23867604466065,-0.57770080169541,-0.888138675954903,-0.266036759987508,-0.315906104417647,-0.955083760100887,0.288992555349759,-0.501457367661098,-0.722436310562814,-0.276058972031958,-0.356965233392177,-0.584947252417446,-0.12382199943976,-0.0940320665986862,-0.886081671845787,0.678755329403663
7.99,-0.472781300018623,-0.70798644770096,-0.231273098782734,-0.56555281833713,-0.873582073501013,-0.256902632220724,-0.305465830573341,-0.937895297337878,0.294554513551595,-0.49100594879455,-0.710075351456791,-0.267379109254595,-0.347208955602188,-0.573360093058903,-0.116881056497654,-0.0842801356070225,-0.870681467757572,0.679953363116936
8,-0.462834223222088,-0.696961940608352,-0.223611242790324,-0.553449758333504,-0.858894352937292,-0.247542589569837,-0.294863647368115,-0.921100478084965,0.301296868755598,-0.479934700062597,-0.69724161740713,-0.258877408579455,-0.337665778487963,-0.561684602360316,-0.109324015404182,-0.0747625573293167,-0.854718923397616,0.682221483647789
8.01,-0.452807607784321,-0.685327845472286,-0.215294824882839,-0.541132323728669,-0.844246549501076,-0.237857429834512,-0.284354057050481,-0.907417168497629,0.309044512098872,-0.469514622745821,-0.685045105729494,-0.250331059295188,-0.328287546740172,-0.550008021857746,-0.101428068508901,-0.0653402221035082,-0.840053651073374,0.682456076436787
8.02,-0.443381068298469,-0.673125622021024,-0.207138511786154,-0.52920616960315,-0.829711589844636,-0.229318612180063,-0.273280543956186,-0.892346326391439,0.314764668312929,-0.458992652262712,-0.672532645265432,-0.241344960652398,-0.318581006542006,-0.538758520325163,-0.0937593522204497,-0.0555034132554275,-0.821457944557463,0.685729466369438
8.03,-0.433451409062141,-0.661026731794257,-0.199506525563486,-0.517412641048292,-0.814071733414832,-0.220271280889347,-0.262334172574294,-0.875526537190422,0.320276347538028,-0.448115359414918,-0.659798976283626,-0.233080047388547,-0.309047749149595,-0.52727852183535,-0.086896963008241,-0.0465137343863216,-0.805368983025174,0.687134274802062
8.04,-0.423774630837648,-0.648852595912326,-0.190902740094558,-0.505490653910008,-0.800474857902517,-0.21143781199703,-0.252275648339356,-0.859538786864951,0.324535159043736,-0.437268316309409,-0.647261700713751,-0.224978459496364,-0.299810770950188,-0.515417253083931,-0.0790258996336951,-0.0370974600719921,-0.789264096119512,0.689378789144682
8.05,-0.413856475662582,-0.637317523042499,-0.183046410693359,-0.493166474716908,-0.785459634810266,-0.202243871215093,-0.241843650016626,-0.84367913967867,0.330669712426796,-0.426566820551523,-0.634581205412649,-0.216716116254136,-0.29049919610796,-0.503806582327369,-0.0715276836585518,-0.0285182396817129,-0.772269144356799,0.69044339547963
8.06,-0.403989812698606,-0.625606690612172,-0.17471230390456,-0.481265710898821,-0.771277914224727,-0.193335429551555,-0.230528830968704,-0.826609201216167,0.336591471448656,-0.416042610526444,-0.622453764636728,-0.207983316216187,-0.280940763792184,-0.492049694943461,-0.0637309651595824,-0.0198200060069383,-0.755429938495161,0.694414469405914
8.07,-0.393908036333409,-0.613247652460628,-0.166391474458677,-0.468838256482394,-0.756659296588103,-0.183752666721706,-0.219608010850549,-0.812140644533429,0.34279968640727,-0.405264159836666,-0.609656991502304,-0.199406585882439,-0.271503724055096,-0.480458029560605,-0.0559274887175645,-0.010336731881303,-0.74088632368462,0.695874982083248
8.08,-0.383798967679523,-0.601949661962695,-0.158514349136649,-0.456893914085025,-0.742442824478967,-0.174817337780737,-0.208978443558691,-0.797272433924146,0.350965131774297,-0.394353853620264,-0.597187430572081,-0.191172762257973,-0.261999742517057,-0.468994152136279,-0.0489049407868559,-0.000173182887357681,-0.725298758323973,0.698035723518422
8.09,-0.373866530524676,-0.590754170409405,-0.15075012902011,-0.444681599676858,-0.727948330675361,-0.165785439098469,-0.196738606826137,-0.78102868703702,0.355892386572015,-0.383858829206713,-0.584941983328291,-0.182325218694373,-0.252397131628044,-0.457972686387991,-0.0415106318173027,0.00849857710499913,-0.710818552692471,0.70192368903855
8.1,-0.363818971697923,-0.578721980591788,-0.142745981896678,-0.432599198900957,-0.714139534780598,-0.156231285221708,-0.185622321928363,-0.763253907984594,0.361870650329505,-0.373161603171313,-0.572871086697792,-0.173365156475835,-0.24318109911574,-0.446619476407788,-0.0338295904371256,0.0176880039736185,-0.69610734937232,0.703846971765818
8.11,-0.353626017942661,-0.567000751993396,-0.135140049617224,-0.420770260443713,-0.699169084685411,-0.146710524188561,-0.173699624708836,-0.748184332807195,0.370041369487838,-0.362284952840145,-0.559846442132694,-0.164545487524831,-0.233837624944272,-0.435057031911457,-0.0266060227754652,0.026516248512656,-0.679440335321655,0.7058926557076
8.12,-0.343333827555978,-0.555035682705236,-0.12673476448583,-0.409120828752553,-0.683488852458064,-0.137171284890489,-0.162994203790485,-0.731068996153119,0.376707232367898,-0.351494138222374,-0.546995107554806,-0.155676148175812,-0.224916848409899,-0.423773175328533,-0.0190820703141611,0.0346750469427968,-0.664912954030774,0.706526176779736
8.13,-0.333702101067896,-0.543073570578489,-0.118818594004105,-0.397411349644976,-0.66934092469558,-0.128210628236529,-0.150949855374693,-0.713358977598929,0.381996656382564,-0.341133384162098,-0.535213770857553,-0.146750146855178,-0.215076062199616,-0.412081865146407,-0.0113343320653557,0.0432824109797483,-0.649998951446713,0.708606041194004
8.14,-0.323938835083689,-0.531797107369454,-0.110042577657882,-0.385319252465036,-0.654930894556554,-0.118023499487792,-0.140151043093109,-0.69727093511488,0.38845038675068,-0.330438535430851,-0.522169751699744,-0.13768205775488,-0.205682427066819,-0.400039344876155,-0.00275917758775601,0.0524406420500172,-0.634150429511865,0.709350044263857
8.15,-0.313438880415882,-0.520201654108243,-0.102157135300539,-0.373312247106645,-0.640380762111539,-0.108182492200337,-0.130255411634716,-0.682848787785095,0.3943860923151,-0.319430318177101,-0.510063220786476,-0.129177423446675,-0.196524221838149,-0.388489612452624,0.00507892932558685,0.0611493723563394,-0.617607221919224,0.710807132392801
8.16,-0.303319757250209,-0.508351297549995,-0.0938296154784842,-0.361030154258232,-0.625357117756086,-0.0989441960500744,-0.118704949686786,-0.667391116024433,0.401817832165991,-0.308752308482361,-0.497370080858879,-0.120713070173073,-0.187050398102373,-0.377529217776306,0.0126057502322033,0.0704293996738525,-0.602735598649726,0.711726725747179
