wave,flux
42035.8359044304,8.46710780565588e-21
42039.3392707776,8.67874251753545e-21
42042.8426371247,8.89035959348022e-21
42046.3460034719,9.10195903642967e-21
42055.255,9.63997313442536e-21
42103.65,1.09041418112553e-20
42152.045,1.16375940610265e-20
42200.44,1.17818819163384e-20
42248.835,1.20138400310919e-20
42297.23,1.15943765984561e-20
42345.625,1.12865604068817e-20
42394.02,1.15885200367507e-20
42442.415,1.07574133039618e-20
42490.81,1.1188978818238e-20
42539.205,1.10859716110483e-20
42587.6,1.1137280394259e-20
42635.995,1.12060039375765e-20
42684.39,1.12795111424241e-20
42732.785,1.09057922617464e-20
42781.18,1.12792274344222e-20
42829.575,1.12373083397188e-20
42877.97,1.11345528146921e-20
42926.365,1.10797715929231e-20
42974.76,1.13078452201755e-20
43023.155,1.1121900918922e-20
43071.55,1.12084194898931e-20
43119.945,1.11229107416704e-20
43168.34,1.1199481598443e-20
43216.735,1.11032481430756e-20
43265.13,1.04937043307441e-20
43313.525,1.12208795770912e-20
43361.92,1.06653748000615e-20
43410.315,1.12642109676442e-20
43458.71,1.08598586446669e-20
43507.105,1.10320876060555e-20
43555.5,1.0857355559083e-20
43603.895,1.11422305197636e-20
43652.29,1.09725203013028e-20
43700.685,1.07418419544733e-20
43749.08,1.06973863237627e-20
43797.475,1.06985300763912e-20
43845.87,1.05353130127534e-20
43894.265,1.04000262000743e-20
43942.66,1.05694579282999e-20
43991.055,1.05573969146313e-20
44039.45,1.0173467913335e-20
44087.845,1.02342091838613e-20
44136.24,1.06021456161048e-20
44184.635,1.03842364369496e-20
44233.03,1.05376002358608e-20
44281.425,1.04336833656788e-20
44329.82,1.03035024782596e-20
44378.215,1.00826956123436e-20
44426.61,1.01598617905233e-20
44475.005,1.03166005341831e-20
44523.4,1.03382488119247e-20
44571.795,1.02452388214076e-20
44620.19,1.03584603747477e-20
44668.585,1.02921807120254e-20
44716.98,1.00385831256937e-20
44765.375,1.03081407383022e-20
44813.77,9.97940978894299e-21
44862.165,1.00161835043985e-20
44910.56,1.02097941357937e-20
44958.955,1.01823564655232e-20
45007.35,9.99090286761036e-21
45055.745,1.00666613621071e-20
45104.14,1.02223758344998e-20
45152.535,1.00042030753442e-20
45200.93,9.81938206865835e-21
45249.325,1.00322502732942e-20
45297.72,9.85641815184295e-21
45346.115,9.70203967636606e-21
45394.51,9.88251408312139e-21
45442.905,9.82894756994637e-21
45491.3,9.7156945089339e-21
45539.695,9.64106613413567e-21
45588.09,9.55550858102747e-21
45636.485,9.50734980937709e-21
45684.88,9.64649587937506e-21
45733.275,9.65842295329348e-21
45781.67,9.41838790752123e-21
45830.065,9.50668988559877e-21
45878.46,9.44623457322939e-21
45926.855,9.47297945074462e-21
45975.25,9.56552585065525e-21
46023.645,9.42297185612301e-21
46072.04,9.47645038824513e-21
46120.435,9.20716578548748e-21
46168.83,9.43093440654562e-21
46217.225,9.40091212364848e-21
46265.62,9.26365948649862e-21
46314.015,9.300527176551e-21
46362.41,9.28778978958999e-21
46410.805,9.37669708023418e-21
46459.2,9.22525493721772e-21
46507.595,9.16485174033854e-21
46555.99,9.26159397430236e-21
46604.385,9.25742629141676e-21
46652.78,9.25308270470367e-21
46701.175,8.9169132998151e-21
46749.57,9.04801980720807e-21
46797.965,8.92113135874433e-21
46846.36,8.87732897840514e-21
46894.755,8.72232485521356e-21
46943.15,8.34626071796757e-21
46991.545,7.63455893086116e-21
47013.4785381686,6.79525233984659e-21
47017.4023123518,6.64514687815059e-21
47021.3260865349,6.49505394278302e-21
47025.249860718,6.34497353165091e-21
47029.1736349012,6.19490564266498e-21
47033.0974090843,6.04485027373594e-21
47037.0211832675,5.89480742277636e-21
47039.94,5.78320168050856e-21
47040.9449574506,5.79596331733602e-21
47044.8687316337,5.84578747454483e-21
47048.7925058169,5.8956074763462e-21
47052.71628,5.9454233234328e-21
47056.6400541831,5.99523501649854e-21
47060.5638283663,6.04504255623608e-21
47064.4876025494,6.09484594333748e-21
47068.4113767325,6.14464517849481e-21
47072.3351509157,6.19444026240136e-21
47076.2589250988,6.24423119574796e-21
47080.182699282,6.2940179792273e-21
47084.1064734651,6.34380061353082e-21
47088.0302476482,6.39357909934997e-21
47088.335,6.39744512954546e-21
47091.9540218314,6.50842630236141e-21
47136.73,7.88082442296734e-21
47185.125,8.22659791280302e-21
47233.52,8.56958562182433e-21
47281.915,8.51102265229104e-21
47330.31,8.53708854641521e-21
47378.705,8.77513901286828e-21
47427.1,8.73131811327334e-21
47475.495,8.75826387973566e-21
47523.89,8.64659048072436e-21
47572.285,8.72740199460167e-21
47620.68,8.24197836419564e-21
47669.075,8.1434197992255e-21
47717.47,8.69671643358479e-21
47765.865,8.4268124421709e-21
47814.26,8.43932373743465e-21
47862.655,8.60849167375901e-21
47911.05,8.61650968026073e-21
47956.4907842781,8.56567877988684e-21
47959.445,8.56237580725338e-21
47960.4932628503,8.55959421717391e-21
47964.4957414225,8.54897410553572e-21
47968.4982199946,8.53835488007392e-21
47972.5006985668,8.52773654064031e-21
47976.503177139,8.51711908708719e-21
47980.5056557112,8.50650251926684e-21
47984.5081342834,8.49588683703145e-21
47988.5106128556,8.48527204023317e-21
47992.5130914278,8.47465812872444e-21
47996.51557,8.46404510235756e-21
48000.5180485722,8.45343296098495e-21
48004.5205271444,8.44282170445905e-21
48007.84,8.4340218842533e-21
48008.5230057166,8.43493546650712e-21
48012.5254842888,8.44028888431835e-21
48016.527962861,8.44564185587012e-21
48020.5304414332,8.45099438123669e-21
48024.5329200053,8.45634646049252e-21
48028.5353985775,8.46169809371196e-21
48032.5378771497,8.46704928096932e-21
48036.5403557219,8.47240002233894e-21
48056.235,8.49872245224433e-21
48104.63,8.41625014915317e-21
48153.025,8.49909603357643e-21
48201.42,8.40948251667716e-21
48249.815,8.13263469285706e-21
48298.21,8.31120977740145e-21
48346.605,8.29592829208359e-21
48395,8.15181714307921e-21
48420.1151005378,8.11769594813473e-21
48424.156273484,8.11220729268839e-21
48428.1974464303,8.10671909527129e-21
